clearing_s,clears,enroute_measures,failures,fallbacks,measurement_s,measures,move_m,movement_s,noise,route_end,scenario,seconds_per_source,seed,source_count,stations,success,switching_s,time_accounting_residual_s,total_time_s,variant,wall_s
83.0,17,29,1,0,1580.0,316,22391.627297331186,4478.325459466236,legacy,False,random,402.08284121663985,2007525778,16,19,True,292.0,1.8189894035458565e-12,6433.325459466238,clear_enroute,2.6055202999996254
86.0,18,13,2,1,1410.0,282,23899.686767302373,4779.937353460474,legacy,False,random,408.49608459127967,2007525778,16,19,True,260.0,9.094947017729282e-13,6535.937353460475,clear_once,1.7287826000101632
82.0,20,,9,1,1290.0,258,21661.03598935011,4332.207197870022,legacy,False,random,540.2915634427294,2007525779,11,21,True,239.0,9.094947017729282e-13,5943.207197870023,baseline,3.07050510001136
97.0,25,0,14,2,1375.0,275,21536.613308442607,4307.322661688521,legacy,False,random,548.48387833532,2007525779,11,21,True,254.0,-9.094947017729282e-13,6033.32266168852,joint,0.5369812999997521
70.0,16,15,5,2,1505.0,301,21146.623140142587,4229.324628028517,legacy,False,random,552.847693457138,2007525779,11,21,True,277.0,9.094947017729282e-13,6081.3246280285175,clear_enroute,1.7364903999987291
73.0,17,8,6,2,1455.0,291,21205.641440489217,4241.1282880978415,legacy,False,random,549.1025716452584,2007525779,11,21,True,271.0,9.094947017729282e-13,6040.128288097842,clear_once,1.4081824999884702
90.0,20,,5,1,930.0,186,21302.565229739597,4260.513045947918,legacy,False,random,363.3675363965278,2007525780,15,21,True,170.0,-9.094947017729282e-13,5450.513045947917,baseline,6.383723599996301
93.0,21,0,6,1,980.0,196,21495.2433271056,4299.048665421119,legacy,False,random,369.9365776947413,2007525780,15,21,True,177.0,0.0,5549.048665421119,joint,0.8458422000112478
84.0,18,10,3,0,965.0,193,20191.732049534134,4038.3464099068283,legacy,False,random,351.0230939937885,2007525780,15,21,True,178.0,0.0,5265.346409906828,clear_enroute,1.7666277999960585
81.0,17,8,2,0,945.0,189,20388.24171807157,4077.6483436143153,legacy,False,random,351.77655624095433,2007525780,15,21,True,173.0,0.0,5276.648343614315,clear_once,1.5567481000034604
80.0,18,,5,1,1165.0,233,21542.19669405528,4308.439338811057,legacy,False,random,443.879949139312,2007525781,13,21,True,217.0,-9.094947017729282e-13,5770.439338811056,baseline,3.7951795999979367
95.0,23,0,10,2,1320.0,264,22340.187138388334,4468.0374276776665,legacy,False,random,471.54134059058975,2007525781,13,21,True,247.0,0.0,6130.0374276776665,joint,0.6272701999987476
71.0,15,10,2,0,1290.0,258,21458.608557866046,4291.72171157321,legacy,False,random,453.05551627486244,2007525781,13,21,True,237.0,1.8189894035458565e-12,5889.721711573212,clear_enroute,1.450767199989059
83.0,19,10,6,2,1380.0,276,22099.612215962,4419.922443192397,legacy,False,random,472.22480332249205,2007525781,13,21,True,256.0,0.0,6138.922443192397,clear_once,1.1885443999926792
71.0,15,,2,0,1320.0,264,26077.372552164572,5215.474510432917,legacy,False,random,527.0365008025319,2007525782,13,21,True,245.0,-1.8189894035458565e-12,6851.474510432915,baseline,3.6470182000048226
65.0,13,0,0,0,1320.0,264,21652.36993458201,4330.473986916402,legacy,False,random,458.3441528397233,2007525782,13,21,True,243.0,0.0,5958.473986916402,joint,0.6923267999954987
74.0,16,10,3,0,1360.0,272,24327.99318586578,4865.598637173156,legacy,False,random,504.1229720902429,2007525782,13,21,True,254.0,1.8189894035458565e-12,6553.598637173158,clear_enroute,1.336668899995857
71.0,15,7,2,0,1340.0,268,24313.630822352556,4862.726164470512,legacy,False,random,501.67124342080854,2007525782,13,21,True,248.0,-9.094947017729282e-13,6521.726164470511,clear_once,1.1532059999881312
86.0,18,,2,1,850.0,170,22155.22035765914,4431.044071531828,legacy,False,random,344.81525447073926,2007525783,16,19,True,150.0,0.0,5517.044071531828,baseline,5.699393700007931
86.0,18,0,2,1,905.0,181,22159.404681122713,4431.880936224544,legacy,False,random,348.805058514034,2007525783,16,19,True,158.0,0.0,5580.880936224544,joint,0.8192764999985229
86.0,18,14,2,0,975.0,195,22406.954698237983,4481.390939647598,legacy,False,random,357.0869337279749,2007525783,16,19,True,171.0,0.0,5713.390939647598,clear_enroute,1.7431423000089126
89.0,19,9,3,0,945.0,189,22428.620105414146,4485.7240210828295,legacy,False,random,355.48275131767684,2007525783,16,19,True,168.0,0.0,5687.7240210828295,clear_once,1.4010930999938864
50.0,10,,0,0,1425.0,285,23851.59224869039,4770.31844973808,legacy,False,random,651.2318449738078,2007525784,10,21,True,267.0,-1.8189894035458565e-12,6512.318449738078,baseline,2.534454000007827
53.0,11,0,1,0,1535.0,307,22360.484470136384,4472.096894027277,legacy,False,random,634.7096894027276,2007525784,10,21,True,287.0,-9.094947017729282e-13,6347.096894027276,joint,0.4574729000014486
53.0,11,7,1,0,1580.0,316,22877.877280348854,4575.575456069771,legacy,False,random,650.7575456069773,2007525784,10,21,True,299.0,1.8189894035458565e-12,6507.575456069772,clear_enroute,0.8455564000032609
56.0,12,7,2,0,1580.0,316,22309.147470972926,4461.829494194587,legacy,False,random,639.4829494194588,2007525784,10,21,True,297.0,9.094947017729282e-13,6394.829494194588,clear_once,0.8581004999869037
71.0,15,,2,0,1165.0,233,20484.447101450045,4096.88942029001,legacy,False,random,426.76072463769293,2007525785,13,21,True,215.0,-1.8189894035458565e-12,5547.889420290008,baseline,4.105597999994643
68.0,14,0,1,0,1110.0,222,20999.27694834041,4199.855389668083,legacy,False,random,429.29656843600645,2007525785,13,21,True,203.0,9.094947017729282e-13,5580.855389668084,joint,0.7245198000018718
74.0,16,11,3,0,1245.0,249,20768.280577399702,4153.656115479941,legacy,False,random,438.5120088830723,2007525785,13,21,True,228.0,-9.094947017729282e-13,5700.65611547994,clear_enroute,1.1521882999950321
74.0,16,8,3,0,1235.0,247,20763.11581808841,4152.623163617683,legacy,False,random,437.5863972013601,2007525785,13,21,True,227.0,-9.094947017729282e-13,5688.623163617682,clear_once,0.9362366999994265
65.0,15,,5,1,1365.0,273,22219.967497349237,4443.993499469846,legacy,False,random,612.9993499469847,2007525786,10,21,True,256.0,9.094947017729282e-13,6129.993499469847,baseline,3.1342594000016106
50.0,10,0,0,0,1390.0,278,22091.498626310393,4418.299725262077,legacy,False,random,611.7299725262079,2007525786,10,21,True,259.0,1.8189894035458565e-12,6117.299725262079,joint,0.7335189000004902
56.0,12,7,2,1,1405.0,281,20257.449466199316,4051.489893239863,legacy,False,random,577.3489893239864,2007525786,10,21,True,261.0,9.094947017729282e-13,5773.489893239864,clear_enroute,1.1802895000000717
56.0,12,7,2,1,1405.0,281,20257.449466199316,4051.489893239863,legacy,False,random,577.3489893239864,2007525786,10,21,True,261.0,9.094947017729282e-13,5773.489893239864,clear_once,0.9723354000016116
68.0,14,,1,0,1160.0,232,21629.654740599537,4325.930948119907,legacy,False,random,443.5331498553774,2007525787,13,21,True,212.0,-9.094947017729282e-13,5765.930948119906,baseline,4.690818900009617
74.0,16,0,3,1,1190.0,238,19859.478425867583,3971.895685173515,legacy,False,random,419.6842834748858,2007525787,13,21,True,220.0,0.0,5455.895685173515,joint,0.5734149000054458
71.0,15,9,2,1,1215.0,243,19568.30144583179,3913.6602891663565,legacy,False,random,417.20463762818144,2007525787,13,21,True,224.0,1.8189894035458565e-12,5423.660289166359,clear_enroute,1.179143600005773
71.0,15,7,2,1,1210.0,242,19567.186565179036,3913.4373130358067,legacy,False,random,416.7259471566007,2007525787,13,21,True,223.0,1.8189894035458565e-12,5417.437313035809,clear_once,1.0897519999998622
58.0,12,,1,0,1335.0,267,23055.084422692988,4611.016884538597,legacy,False,random,568.4560804125997,2007525788,11,21,True,249.0,0.0,6253.016884538597,baseline,3.8332752999995137
58.0,12,0,1,0,1395.0,279,22690.027248975715,4538.005449795143,legacy,False,random,568.2732227086493,2007525788,11,21,True,260.0,-9.094947017729282e-13,6251.005449795142,joint,0.8586567000020295
58.0,12,10,1,0,1410.0,282,21976.203420833906,4395.240684166782,legacy,False,random,556.5673349242526,2007525788,11,21,True,259.0,-3.637978807091713e-12,6122.240684166778,clear_enroute,1.610281400004169
58.0,12,7,1,0,1375.0,275,22175.68892082533,4435.1377841650665,legacy,False,random,556.5579803786421,2007525788,11,21,True,254.0,-3.637978807091713e-12,6122.137784165063,clear_once,1.2761952000000747
108.0,26,,11,2,985.0,197,24026.462319136743,4805.292463827348,legacy,False,random,405.21949758848984,2007525789,15,21,True,180.0,0.0,6078.292463827348,baseline,6.912131499993848
87.0,19,0,4,0,960.0,192,24974.75816947451,4994.9516338949015,legacy,False,random,414.2634422596601,2007525789,15,21,True,172.0,0.0,6213.9516338949015,joint,0.785697600003914
96.0,22,14,7,0,1050.0,210,25051.622770198832,5010.324554039766,legacy,False,random,423.0883036026511,2007525789,15,21,True,190.0,9.094947017729282e-13,6346.324554039767,clear_enroute,2.325558700002148
96.0,22,11,7,0,1040.0,208,25020.155763983224,5004.031152796644,legacy,False,random,422.0687435197763,2007525789,15,21,True,191.0,9.094947017729282e-13,6331.031152796645,clear_once,2.0520990999939386
89.0,19,,3,0,770.0,154,20378.206222801517,4075.6412445603046,legacy,False,random,317.2275777850191,2007525790,16,12,True,141.0,9.094947017729282e-13,5075.6412445603055,baseline,6.221308499996667
98.0,22,0,6,1,740.0,148,19779.848428356236,3955.969685671248,legacy,False,random,307.873105354453,2007525790,16,11,True,132.0,0.0,4925.969685671248,joint,1.3912985000060871
101.0,23,5,7,2,790.0,158,19747.01854873248,3949.403709746496,legacy,False,random,311.5877318591561,2007525790,16,11,True,145.0,1.8189894035458565e-12,4985.403709746498,clear_enroute,2.365894300004584
101.0,23,5,7,2,790.0,158,19749.800006901856,3949.9600013803715,legacy,False,random,311.62250008627325,2007525790,16,11,True,145.0,0.0,4985.960001380372,clear_once,2.272330599997076
90.0,20,,5,1,1140.0,228,21912.671543517223,4382.534308703445,legacy,False,random,388.1022872468963,2007525791,15,21,True,209.0,-9.094947017729282e-13,5821.534308703444,baseline,3.830758700001752
111.0,27,0,12,2,1265.0,253,22559.914666643963,4511.982933328791,legacy,False,random,408.39886222191933,2007525791,15,21,True,238.0,-9.094947017729282e-13,6125.98293332879,joint,0.872121899999911
78.0,16,11,1,0,1280.0,256,21114.20798859428,4222.841597718855,legacy,False,random,387.922773181257,2007525791,15,21,True,238.0,0.0,5818.841597718855,clear_enroute,1.8313089999865042
90.0,20,9,5,1,1310.0,262,22212.785061905746,4442.55701238115,legacy,False,random,405.90380082541003,2007525791,15,21,True,246.0,0.0,6088.55701238115,clear_once,1.7280509999982314
55.0,11,,0,0,1300.0,260,21171.587544785078,4234.317508957015,legacy,False,random,529.8470462688197,2007525792,11,21,True,239.0,9.094947017729282e-13,5828.317508957016,baseline,4.365486900001997
55.0,11,0,0,0,1375.0,275,21574.280544932233,4314.856108986447,legacy,False,random,545.2596462714953,2007525792,11,21,True,253.0,9.094947017729282e-13,5997.856108986448,joint,0.5999859000003198
79.0,19,7,8,1,1345.0,269,21007.363615621245,4201.472723124249,legacy,False,random,534.5884293749318,2007525792,11,21,True,255.0,9.094947017729282e-13,5880.47272312425,clear_enroute,1.154707999987295
61.0,13,5,2,0,1305.0,261,20545.61350064973,4109.122700129947,legacy,False,random,520.011154557268,2007525792,11,21,True,245.0,9.094947017729282e-13,5720.122700129948,clear_once,1.0040549999976065
87.0,19,,4,0,1100.0,220,22035.515755279812,4407.1031510559615,legacy,False,random,386.6068767370641,2007525793,15,21,True,205.0,0.0,5799.1031510559615,baseline,4.897933700005524
93.0,21,0,6,0,1015.0,203,22303.44196704102,4460.688393408205,legacy,False,random,383.77922622721366,2007525793,15,21,True,188.0,0.0,5756.688393408205,joint,0.9919755999871995
81.0,17,11,2,0,1125.0,225,22086.8200199927,4417.36400399854,legacy,False,random,388.89093359990267,2007525793,15,21,True,210.0,0.0,5833.36400399854,clear_enroute,1.6816867000015918
81.0,17,10,2,0,1125.0,225,22084.49680960149,4416.899361920297,legacy,False,random,388.79329079468647,2007525793,15,21,True,209.0,0.0,5831.899361920297,clear_once,1.2911147999984678
78.0,16,,1,0,955.0,191,23304.12986818683,4660.825973637366,legacy,False,random,391.1217315758245,2007525794,15,21,True,173.0,1.8189894035458565e-12,5866.8259736373675,baseline,7.250991599998088
78.0,16,0,1,0,1045.0,209,21763.24636132941,4352.649272265881,legacy,False,random,377.6432848177254,2007525794,15,21,True,189.0,-9.094947017729282e-13,5664.64927226588,joint,0.7678787999902852
99.0,23,11,8,3,1125.0,225,21438.570203566225,4287.714040713244,legacy,False,random,381.5809360475496,2007525794,15,21,True,212.0,0.0,5723.714040713244,clear_enroute,1.7062082999909762
87.0,19,9,4,2,1080.0,216,21356.51744228945,4271.30348845789,legacy,False,random,376.0202325638593,2007525794,15,21,True,202.0,-9.094947017729282e-13,5640.303488457889,clear_once,1.5597662000072887
104.0,24,,8,2,1065.0,213,27046.061177319414,5409.212235463885,legacy,False,random,423.1382647164928,2007525795,16,20,True,192.0,0.0,6770.212235463885,baseline,4.71658419999585
104.0,24,0,8,2,1125.0,225,27058.7800386368,5411.756007727361,legacy,False,random,428.10975048296007,2007525795,16,20,True,209.0,0.0,6849.756007727361,joint,0.665072899995721
95.0,21,15,5,2,1155.0,231,26129.177394547605,5225.835478909521,legacy,False,random,417.98971743184507,2007525795,16,20,True,212.0,0.0,6687.835478909521,clear_enroute,1.5093492000014521
95.0,21,9,5,2,1105.0,221,26129.177394547605,5225.835478909521,legacy,False,random,414.36471743184507,2007525795,16,20,True,204.0,0.0,6629.835478909521,clear_once,1.3011040999990655
53.0,11,,1,0,1315.0,263,23073.085773139766,4614.617154627954,legacy,False,random,622.5617154627954,2007525796,10,21,True,243.0,0.0,6225.617154627954,baseline,4.280616599993664
62.0,14,0,4,1,1350.0,270,21429.54913305055,4285.90982661011,legacy,False,random,594.790982661011,2007525796,10,21,True,250.0,-9.094947017729282e-13,5947.909826610109,joint,0.5830469999928027
59.0,13,6,3,0,1375.0,275,21413.22137406914,4282.644274813828,legacy,False,random,597.5644274813828,2007525796,10,21,True,259.0,0.0,5975.644274813828,clear_enroute,0.9186951000010595
53.0,11,5,1,0,1365.0,273,21652.864168134143,4330.572833626828,legacy,False,random,600.257283362683,2007525796,10,21,True,254.0,1.8189894035458565e-12,6002.572833626829,clear_once,0.8045514999976149
68.0,14,,1,0,1210.0,242,24175.856475263507,4835.171295052703,legacy,False,random,487.39779192713104,2007525797,13,21,True,223.0,9.094947017729282e-13,6336.1712950527035,baseline,3.390639299992472
68.0,14,0,1,0,1255.0,251,24175.88784144923,4835.177568289846,legacy,False,random,491.3982744838344,2007525797,13,21,True,230.0,1.8189894035458565e-12,6388.177568289848,joint,0.7342827999964356
71.0,15,10,2,0,1265.0,253,23743.60622865504,4748.721245731008,legacy,False,random,485.9016342870006,2007525797,13,21,True,232.0,0.0,6316.721245731008,clear_enroute,1.456253900003503
74.0,16,7,3,0,1260.0,252,23757.161009545012,4751.432201909002,legacy,False,random,486.11016937761553,2007525797,13,21,True,234.0,0.0,6319.432201909002,clear_once,1.2321232000103919
63.0,13,,1,0,1150.0,230,21978.445660736765,4395.689132147352,legacy,False,random,485.307427678946,2007525798,12,21,True,215.0,0.0,5823.689132147352,baseline,4.352234400008456
63.0,13,0,1,0,1200.0,240,22976.9844909671,4595.396898193419,legacy,False,random,506.5330748494516,2007525798,12,21,True,220.0,9.094947017729282e-13,6078.3968981934195,joint,0.7695173999964027
63.0,13,15,1,0,1325.0,265,21396.154042035534,4279.230808407106,legacy,False,random,492.6025673672588,2007525798,12,21,True,244.0,-9.094947017729282e-13,5911.2308084071055,clear_enroute,2.3277559999987716
63.0,13,8,1,0,1270.0,254,21384.63974171728,4276.927948343454,legacy,False,random,487.2439956952878,2007525798,12,21,True,237.0,0.0,5846.927948343454,clear_once,1.5069696999998996
111.0,27,,12,3,1115.0,223,21891.90692511121,4378.381385022241,legacy,False,random,387.35875900148284,2007525799,15,21,True,206.0,9.094947017729282e-13,5810.381385022242,baseline,4.497925400006352
96.0,22,0,7,2,1135.0,227,20995.661666353684,4199.132333270737,legacy,False,random,376.0754888847158,2007525799,15,21,True,211.0,0.0,5641.132333270737,joint,0.8126888999977382
87.0,19,8,4,1,1180.0,236,20848.086228910783,4169.617245782156,legacy,False,random,377.1744830521438,2007525799,15,21,True,221.0,9.094947017729282e-13,5657.617245782157,clear_enroute,1.2173595999920508
87.0,19,6,4,1,1170.0,234,20850.295699999053,4170.059139999811,legacy,False,random,376.403942666654,2007525799,15,21,True,219.0,-9.094947017729282e-13,5646.05913999981,clear_once,0.9653014999930747
71.0,15,,2,0,1130.0,226,21294.38268922056,4258.876537844111,legacy,False,random,436.0674259880085,2007525800,13,21,True,209.0,-9.094947017729282e-13,5668.87653784411,baseline,3.4550878000009106
71.0,15,0,2,0,1180.0,236,19863.878850906076,3972.7757701812134,legacy,False,random,418.52121309086255,2007525800,13,21,True,217.0,0.0,5440.775770181213,joint,0.5452870000008261
74.0,16,10,3,1,1225.0,245,20156.969816071723,4031.393963214344,legacy,False,random,427.49184332418037,2007525800,13,21,True,227.0,9.094947017729282e-13,5557.393963214345,clear_enroute,1.4756219999981113
71.0,15,9,2,1,1125.0,225,20329.731883607463,4065.9463767214925,legacy,False,random,420.611259747807,2007525800,13,21,True,206.0,-1.8189894035458565e-12,5467.946376721491,clear_once,1.3338405999966199
58.0,12,,1,0,1255.0,251,20386.889336665477,4077.377867333094,legacy,False,random,511.03435157573585,2007525801,11,21,True,231.0,0.0,5621.377867333094,baseline,3.71735350000381
58.0,12,0,1,0,1305.0,261,20386.889336665477,4077.377867333094,legacy,False,random,516.216169757554,2007525801,11,21,True,238.0,0.0,5678.377867333094,joint,0.49033639999106526
58.0,12,11,1,0,1320.0,264,20632.03997527491,4126.407995054981,legacy,False,random,522.309817732271,2007525801,11,21,True,241.0,-9.094947017729282e-13,5745.40799505498,clear_enroute,1.1266542000084883
58.0,12,5,1,0,1295.0,259,20612.387363296926,4122.477472659385,legacy,False,random,519.497952059944,2007525801,11,21,True,239.0,-9.094947017729282e-13,5714.477472659384,clear_once,0.8984903000091435
71.0,17,,7,2,1500.0,300,25442.443563203207,5088.48871264064,legacy,False,random,694.1488712640642,2007525802,10,21,True,282.0,9.094947017729282e-13,6941.488712640641,baseline,2.7321020999952452
59.0,13,0,3,2,1545.0,309,22457.819902255847,4491.563980451169,legacy,False,random,638.4563980451169,2007525802,10,21,True,289.0,-9.094947017729282e-13,6384.563980451168,joint,0.586605900010909
56.0,12,11,2,0,1590.0,318,24782.617276950965,4956.523455390194,legacy,False,random,689.3523455390193,2007525802,10,21,True,291.0,-9.094947017729282e-13,6893.523455390193,clear_enroute,1.4071955000108574
56.0,12,5,2,0,1550.0,310,24782.617276950965,4956.523455390194,legacy,False,random,684.9523455390195,2007525802,10,21,True,287.0,9.094947017729282e-13,6849.523455390195,clear_once,1.0801453000021866
72.0,16,,4,0,1270.0,254,21280.020968465036,4256.004193693008,legacy,False,random,486.25034947441736,2007525803,12,21,True,237.0,0.0,5835.004193693008,baseline,5.168368900005589
63.0,13,0,1,0,1125.0,225,20350.6409680824,4070.12819361648,legacy,False,random,455.42734946804006,2007525803,12,21,True,207.0,9.094947017729282e-13,5465.1281936164805,joint,0.803887299989583
66.0,14,11,2,0,1295.0,259,20406.695523308936,4081.33910466179,legacy,False,random,473.52825872181575,2007525803,12,21,True,240.0,-9.094947017729282e-13,5682.339104661789,clear_enroute,1.7473755999963032
69.0,15,8,3,1,1260.0,252,20444.39687665705,4088.8793753314117,legacy,False,random,471.15661461095095,2007525803,12,21,True,236.0,0.0,5653.879375331411,clear_once,1.3427183000021614
92.0,20,,4,0,710.0,142,18101.73121843758,3620.346243687515,legacy,False,random,284.58414023046976,2007525804,16,16,True,131.0,9.094947017729282e-13,4553.346243687516,baseline,7.854340600009891
95.0,21,0,5,1,650.0,130,16713.43854378168,3342.6877087563366,legacy,False,random,262.792981797271,2007525804,16,9,True,117.0,-9.094947017729282e-13,4204.687708756336,joint,4.1047423999989405
416.0,128,8,112,2,795.0,159,20705.178402297533,4141.035680459506,legacy,False,random,343.3147300287193,2007525804,16,10,True,141.0,2.7284841053187847e-12,5493.0356804595085,clear_enroute,2.84119940000528
419.0,129,5,113,2,750.0,150,20756.628163353187,4151.325632670637,legacy,False,random,340.7703520419149,2007525804,16,10,True,132.0,1.8189894035458565e-12,5452.325632670639,clear_once,1.9921586000127718
95.0,21,,5,1,815.0,163,20394.642957661414,4078.928591532283,legacy,False,random,320.99553697076766,2007525805,16,15,True,147.0,-9.094947017729282e-13,5135.928591532283,baseline,6.179014299996197
95.0,21,0,5,1,880.0,176,20391.76593486868,4078.3531869737367,legacy,False,random,325.6470741858585,2007525805,16,15,True,157.0,0.0,5210.353186973736,joint,1.0026394000014989
98.0,22,8,6,1,930.0,186,20216.574779730967,4043.3149559461917,legacy,False,random,327.7071847466371,2007525805,16,15,True,172.0,1.8189894035458565e-12,5243.314955946194,clear_enroute,2.09342230000766
98.0,22,7,6,1,930.0,186,20365.925417108825,4073.185083421764,legacy,False,random,329.3865677138603,2007525805,16,15,True,169.0,9.094947017729282e-13,5270.185083421765,clear_once,2.0943448999896646
63.0,13,,1,0,1300.0,260,20928.3204459469,4185.66408918938,legacy,False,random,482.3053407657817,2007525806,12,21,True,239.0,0.0,5787.66408918938,baseline,3.999447299996973
66.0,14,0,2,0,1280.0,256,22585.540512698404,4517.108102539682,legacy,False,random,508.3423418783068,2007525806,12,21,True,237.0,0.0,6100.108102539682,joint,0.7687025999912294
60.0,12,12,0,0,1340.0,268,23055.492195256822,4611.098439051364,legacy,False,random,521.7582032542804,2007525806,12,21,True,250.0,9.094947017729282e-13,6261.098439051365,clear_enroute,1.7789882000070065
60.0,12,5,0,0,1295.0,259,22496.691820806598,4499.33836416132,legacy,False,random,508.19486368011,2007525806,12,21,True,244.0,0.0,6098.33836416132,clear_once,1.3336729000002379
83.0,17,,1,0,930.0,186,24553.077951907668,4910.615590381534,legacy,False,random,380.41347439884584,2007525807,16,18,True,163.0,-9.094947017729282e-13,6086.615590381533,baseline,4.968861700006528
86.0,18,0,2,0,1065.0,213,24103.057811745595,4820.61156234912,legacy,False,random,385.28822264682,2007525807,16,19,True,193.0,0.0,6164.61156234912,joint,1.0515218999935314
89.0,19,16,3,0,1140.0,228,21604.706630185905,4320.94132603718,legacy,False,random,359.8713328773239,2007525807,16,17,True,208.0,1.8189894035458565e-12,5757.941326037182,clear_enroute,2.155012999995961
89.0,19,10,3,1,1110.0,222,22429.021670906568,4485.804334181313,legacy,False,random,367.86277088633216,2007525807,16,17,True,201.0,1.8189894035458565e-12,5885.8043341813145,clear_once,1.7238829999987502
71.0,15,,2,0,1225.0,245,22750.708183800376,4550.141636760076,legacy,False,random,467.08781821231355,2007525808,13,21,True,226.0,0.0,6072.141636760076,baseline,5.460567799993441
77.0,17,0,4,1,1300.0,260,24115.145263204126,4823.029052640825,legacy,False,random,495.30992712621725,2007525808,13,21,True,239.0,-9.094947017729282e-13,6439.029052640824,joint,0.6884761999972397
74.0,16,14,3,0,1415.0,283,24567.618015895638,4913.523603179126,legacy,False,random,512.7325848599328,2007525808,13,21,True,263.0,0.0,6665.523603179126,clear_enroute,1.648134899995057
71.0,15,9,2,0,1390.0,278,24623.009179805962,4924.601835961192,legacy,False,random,511.0462950739378,2007525808,13,21,True,258.0,0.0,6643.601835961192,clear_once,1.4009646000049543
64.0,14,,3,1,1310.0,262,20252.734555237606,4050.5469110475215,legacy,False,random,515.2315373679565,2007525809,11,21,True,243.0,0.0,5667.5469110475215,baseline,3.931773799995426
67.0,15,0,4,1,1380.0,276,22292.421170568596,4458.484234113719,legacy,False,random,560.2258394648835,2007525809,11,21,True,257.0,0.0,6162.484234113719,joint,0.6976048999931663
58.0,12,5,1,0,1375.0,275,20469.936561592047,4093.9873123184093,legacy,False,random,525.8170283925828,2007525809,11,21,True,257.0,0.0,5783.98731231841,clear_enroute,1.0270181999949273
58.0,12,5,1,0,1375.0,275,20469.936561592047,4093.9873123184093,legacy,False,random,525.8170283925828,2007525809,11,21,True,257.0,0.0,5783.98731231841,clear_once,1.03195190000406
50.0,10,,0,0,1405.0,281,23688.243389806677,4737.648677961337,legacy,False,random,645.2648677961336,2007525810,10,21,True,260.0,-9.094947017729282e-13,6452.648677961336,baseline,4.08188379999774
50.0,10,0,0,0,1420.0,284,23691.558094094744,4738.31161881895,legacy,False,random,647.2311618818951,2007525810,10,21,True,264.0,9.094947017729282e-13,6472.311618818951,joint,0.6872846999904141
50.0,10,11,0,0,1460.0,292,23318.65894096271,4663.731788192543,legacy,False,random,644.2731788192542,2007525810,10,21,True,269.0,-9.094947017729282e-13,6442.731788192542,clear_enroute,1.1577539999998407
50.0,10,7,0,0,1440.0,288,23318.65894096271,4663.731788192543,legacy,False,random,642.2731788192542,2007525810,10,21,True,269.0,-9.094947017729282e-13,6422.731788192542,clear_once,0.9231417000119109
76.0,16,,2,0,1160.0,232,21726.29931913598,4345.259863827195,legacy,False,random,413.87570455908525,2007525811,14,21,True,213.0,-9.094947017729282e-13,5794.259863827194,baseline,4.918546400003834
82.0,18,0,4,0,1195.0,239,22188.91267936423,4437.782535872847,legacy,False,random,424.0558954194889,2007525811,14,21,True,222.0,-2.7284841053187847e-12,5936.782535872844,joint,0.6972061000124086
76.0,16,10,2,0,1200.0,240,22116.54964396577,4423.309928793154,legacy,False,random,422.95070919951087,2007525811,14,21,True,222.0,-1.8189894035458565e-12,5921.309928793152,clear_enroute,1.6647500999970362
76.0,16,8,2,0,1220.0,244,22115.133535098827,4423.026707019765,legacy,False,random,424.7876219299831,2007525811,14,21,True,228.0,-1.8189894035458565e-12,5947.026707019763,clear_once,1.5574680999998236
50.0,10,,0,0,1345.0,269,20638.322721893986,4127.664544378797,legacy,False,random,577.0664544378797,2007525812,10,21,True,248.0,0.0,5770.664544378797,baseline,3.2441321999940556
50.0,10,0,0,0,1365.0,273,20843.943392225923,4168.788678445184,legacy,False,random,583.7788678445183,2007525812,10,21,True,254.0,-9.094947017729282e-13,5837.788678445183,joint,0.6842561999947065
50.0,10,7,0,0,1435.0,287,20857.05694460813,4171.411388921626,legacy,False,random,592.2411388921626,2007525812,10,21,True,266.0,-9.094947017729282e-13,5922.411388921625,clear_enroute,1.1238289999892004
53.0,11,5,1,0,1405.0,281,20444.589716048617,4088.917943209724,legacy,False,random,580.5917943209722,2007525812,10,21,True,259.0,-1.8189894035458565e-12,5805.917943209723,clear_once,0.9545896999916295
79.0,17,,3,0,1175.0,235,24592.645195538997,4918.529039107798,legacy,False,random,456.6092170791285,2007525813,14,21,True,220.0,9.094947017729282e-13,6392.529039107799,baseline,4.343016899991198
82.0,18,0,4,0,1090.0,218,24517.31400001574,4903.462800003147,legacy,False,random,448.3902000002248,2007525813,14,21,True,202.0,0.0,6277.462800003147,joint,0.965822099999059
82.0,18,10,4,0,1235.0,247,21787.35501652928,4357.471003305857,legacy,False,random,421.7479288075613,2007525813,14,21,True,230.0,9.094947017729282e-13,5904.471003305858,clear_enroute,1.3102942999976221
79.0,17,9,3,0,1230.0,246,21784.440849280963,4356.888169856194,legacy,False,random,421.0634407040139,2007525813,14,21,True,229.0,9.094947017729282e-13,5894.8881698561945,clear_once,1.2385737000004156
78.0,18,,6,1,1165.0,233,25704.365331883924,5140.8730663767865,legacy,False,random,549.906088864732,2007525814,12,21,True,215.0,-1.8189894035458565e-12,6598.873066376785,baseline,4.796068100011325
99.0,25,0,13,3,1425.0,285,22989.86773570702,4597.973547141402,legacy,False,random,532.5811289284503,2007525814,12,21,True,269.0,9.094947017729282e-13,6390.973547141403,joint,0.7195646000036504
