clearing_s,clears,enroute_measures,failures,fallbacks,measurement_s,measures,move_m,movement_s,noise,route_end,scenario,seconds_per_source,seed,source_count,stations,success,switching_s,time_accounting_residual_s,total_time_s,variant,wall_s
65.0,13,,0,0,1245.0,249,21482.40063140887,4296.480126281775,seeded,False,random,448.80616356013644,2026098288,13,21,True,228.0,-9.094947017729282e-13,5834.480126281774,baseline,4.968104799991124
65.0,13,8,0,0,1360.0,272,21836.273493227378,4367.2546986454745,seeded,False,random,465.1734383573443,2026098288,13,21,True,255.0,1.8189894035458565e-12,6047.254698645476,candidate,1.9351030999969225
63.0,13,,1,0,1240.0,248,22233.303230635436,4446.660646127088,seeded,False,random,498.2217205105906,2026098289,12,21,True,229.0,0.0,5978.660646127088,baseline,5.762773099995684
66.0,14,8,2,0,1375.0,275,23040.575539240985,4608.115107848196,seeded,False,random,525.3429256540163,2026098289,12,21,True,255.0,-9.094947017729282e-13,6304.115107848195,candidate,1.418026600003941
73.0,15,,1,0,1115.0,223,21136.251645082382,4227.250329016478,seeded,False,random,401.44645207260544,2026098290,14,21,True,205.0,-1.8189894035458565e-12,5620.250329016476,baseline,5.657113599998411
76.0,16,10,2,0,1195.0,239,20870.885225733953,4174.17704514679,seeded,False,random,404.941217510485,2026098290,14,21,True,224.0,0.0,5669.17704514679,candidate,1.7218342000123812
68.0,14,,1,0,1030.0,206,22600.38585120213,4520.077170240426,seeded,False,random,446.5443977108019,2026098291,13,21,True,187.0,-1.8189894035458565e-12,5805.0771702404245,baseline,10.660173199998098
71.0,15,9,2,0,1070.0,214,22040.364985796,4408.0729971592,seeded,False,random,441.92869208916903,2026098291,13,21,True,196.0,-2.7284841053187847e-12,5745.072997159197,candidate,1.7838550000014948
61.0,13,,2,0,1360.0,272,22745.032882557858,4549.006576511571,seeded,False,random,565.7278705919612,2026098292,11,21,True,253.0,1.8189894035458565e-12,6223.006576511573,baseline,5.3841754000022775
61.0,13,8,2,1,1395.0,279,20960.529833738085,4192.105966747616,seeded,False,random,537.0096333406925,2026098292,11,21,True,259.0,1.8189894035458565e-12,5907.1059667476175,candidate,1.7196680000051856
86.0,18,,2,1,970.0,194,23450.484310279437,4690.096862055888,seeded,False,random,370.068553878493,2026098293,16,18,True,175.0,0.0,5921.096862055888,baseline,8.37413280000328
92.0,20,10,4,0,1030.0,206,19841.779862811403,3968.3559725622817,seeded,False,random,330.0847482851425,2026098293,16,17,True,191.0,-1.8189894035458565e-12,5281.35597256228,candidate,2.4848115000058897
55.0,11,,0,0,1345.0,269,23847.41298069437,4769.482596138875,seeded,False,random,583.3165996489885,2026098294,11,21,True,247.0,-1.8189894035458565e-12,6416.482596138873,baseline,5.415937999991002
61.0,13,6,2,0,1395.0,279,25073.67903244443,5014.735806488885,seeded,False,random,612.0668914989897,2026098294,11,21,True,262.0,9.094947017729282e-13,6732.735806488886,candidate,1.3454187999886926
95.0,21,,5,1,995.0,199,24381.342106794375,4876.268421358874,seeded,False,random,384.3292763349297,2026098295,16,15,True,183.0,1.8189894035458565e-12,6149.2684213588755,baseline,6.925885400007246
101.0,23,8,7,2,1105.0,221,20386.454747721087,4077.290949544219,seeded,False,random,342.95568434651375,2026098295,16,17,True,204.0,9.094947017729282e-13,5487.29094954422,candidate,2.019411300003412
96.0,22,,7,2,1075.0,215,21947.518206154164,4389.503641230833,seeded,False,random,383.8335760820556,2026098296,15,21,True,197.0,9.094947017729282e-13,5757.503641230834,baseline,7.850371499996982
111.0,27,8,12,2,1195.0,239,21569.332889516645,4313.866577903327,seeded,False,random,389.5244385268886,2026098296,15,21,True,223.0,1.8189894035458565e-12,5842.866577903329,candidate,2.10362319998967
80.0,18,,5,1,1270.0,254,22655.22266200732,4531.044532401462,seeded,False,random,470.5418871078048,2026098297,13,21,True,236.0,9.094947017729282e-13,6117.044532401463,baseline,6.448223899991717
71.0,15,7,2,0,1305.0,261,22333.104860688476,4466.620972137696,seeded,False,random,468.04776708751496,2026098297,13,21,True,242.0,-1.8189894035458565e-12,6084.6209721376945,candidate,1.9347302999958629
103.0,25,,11,3,1070.0,214,21094.80247025429,4218.960494050858,seeded,False,random,399.3543210036327,2026098298,14,21,True,199.0,0.0,5590.960494050858,baseline,6.049153699990711
85.0,19,10,5,0,1155.0,231,21534.440106161615,4306.888021232323,seeded,False,random,411.4920015165945,2026098298,14,21,True,214.0,0.0,5760.888021232323,candidate,2.361696399995708
63.0,13,,1,0,1265.0,253,21723.723706615554,4344.744741323111,seeded,False,random,492.312061776926,2026098299,12,21,True,235.0,9.094947017729282e-13,5907.744741323112,baseline,6.565317699991283
72.0,16,7,4,1,1280.0,256,21430.47279112075,4286.09455822415,seeded,False,random,489.7578798520126,2026098299,12,21,True,239.0,9.094947017729282e-13,5877.094558224151,candidate,1.6742041999968933
78.0,16,,1,0,1070.0,214,24662.469188605646,4932.493837721127,seeded,False,minradius,418.2995891814085,2026101000,15,21,True,194.0,0.0,6274.493837721127,baseline,9.23571140000422
84.0,18,8,3,0,1105.0,221,22233.29359189796,4446.65871837959,seeded,False,minradius,389.24391455863935,2026101000,15,21,True,203.0,0.0,5838.65871837959,candidate,2.1730255000002217
70.0,14,,0,0,1240.0,248,24135.863407324323,4827.1726814648655,seeded,False,minradius,454.8694772474904,2026101001,14,21,True,231.0,0.0,6368.1726814648655,baseline,4.836279299997841
70.0,14,9,0,0,1110.0,222,22784.66858517126,4556.933717034252,seeded,False,minradius,424.13812264530367,2026101001,14,21,True,201.0,-9.094947017729282e-13,5937.9337170342515,candidate,2.254248400000506
64.0,14,,3,0,1635.0,327,24695.653852010626,4939.130770402125,seeded,False,minradius,631.5573427638296,2026101002,11,21,True,309.0,9.094947017729282e-13,6947.130770402126,baseline,4.1371496000065235
76.0,18,9,7,2,1665.0,333,20773.263238809937,4154.652647761987,seeded,False,minradius,564.69569525109,2026101002,11,21,True,316.0,2.7284841053187847e-12,6211.65264776199,candidate,1.3764001000090502
50.0,10,,0,0,1445.0,289,24051.7421074169,4810.34842148338,seeded,False,minradius,657.334842148338,2026101003,10,21,True,268.0,0.0,6573.34842148338,baseline,4.683213899988914
53.0,11,7,1,0,1490.0,298,21825.08748065727,4365.017496131454,seeded,False,minradius,618.6017496131454,2026101003,10,21,True,278.0,0.0,6186.017496131454,candidate,1.6617535999976099
80.0,16,,0,0,885.0,177,22547.98369744353,4509.596739488707,seeded,False,minradius,352.1622962180442,2026101004,16,16,True,160.0,9.094947017729282e-13,5634.5967394887075,baseline,6.975569399990491
92.0,20,10,4,1,1145.0,229,24626.002994330178,4925.200598866034,seeded,False,minradius,397.5125374291271,2026101004,16,20,True,198.0,0.0,6360.200598866034,candidate,2.9002341000013985
101.0,23,,7,2,1160.0,232,29547.62153378504,5909.52430675701,seeded,False,minradius,461.1577691723132,2026101005,16,20,True,208.0,9.094947017729282e-13,7378.524306757011,baseline,8.239777900002082
95.0,21,10,5,2,1260.0,252,23528.73909058142,4705.747818116284,seeded,False,minradius,393.4842386322678,2026101005,16,19,True,235.0,9.094947017729282e-13,6295.747818116285,candidate,2.3493021999893244
65.0,13,,0,0,1405.0,281,23812.119783197806,4762.42395663956,seeded,False,minradius,499.4941505107354,2026101006,13,21,True,261.0,0.0,6493.42395663956,baseline,4.924433799998951
65.0,13,9,0,0,1465.0,293,21040.256041031946,4208.05120820639,seeded,False,minradius,462.85009293895325,2026101006,13,21,True,279.0,2.7284841053187847e-12,6017.051208206392,candidate,1.5407148999947822
65.0,13,,0,0,1155.0,231,23953.066637310294,4790.61332746206,seeded,False,minradius,478.6625636509277,2026101007,13,21,True,212.0,9.094947017729282e-13,6222.613327462061,baseline,6.35466820000147
65.0,13,11,0,0,1280.0,256,23841.852916769392,4768.370583353877,seeded,False,minradius,487.8746602579905,2026101007,13,21,True,229.0,0.0,6342.370583353877,candidate,2.3945961999997962
75.0,15,,0,0,1195.0,239,25381.940973653407,5076.388194730682,seeded,False,minradius,437.55921298204544,2026101008,15,21,True,217.0,0.0,6563.388194730682,baseline,6.184486400001333
75.0,15,9,0,0,1150.0,230,26851.899038889704,5370.379807777942,seeded,False,minradius,453.8919871851961,2026101008,15,21,True,213.0,0.0,6808.379807777942,candidate,2.1200002999976277
61.0,13,,2,0,1370.0,274,26087.231091547303,5217.44621830946,seeded,False,minradius,627.5860198463143,2026101009,11,21,True,255.0,-1.8189894035458565e-12,6903.446218309458,baseline,4.22118349999073
58.0,12,11,1,0,1420.0,284,21518.225701923053,4303.645140384611,seeded,False,minradius,550.0586491258737,2026101009,11,21,True,269.0,-9.094947017729282e-13,6050.64514038461,candidate,1.5113431999925524
70.0,14,,0,0,1200.0,240,26487.67278967907,5297.534557935814,seeded,False,minradius,484.9667541382724,2026101010,14,21,True,222.0,0.0,6789.534557935814,baseline,4.8317473000061
82.0,18,10,4,1,1165.0,233,21309.004047052396,4261.800809410481,seeded,False,minradius,409.12862924360576,2026101010,14,21,True,219.0,0.0,5727.800809410481,candidate,2.0259365000092657
53.0,11,,1,0,1405.0,281,22343.01882582078,4468.603765164156,seeded,False,minradius,618.8603765164157,2026101011,10,21,True,262.0,9.094947017729282e-13,6188.603765164157,baseline,5.061366999987513
50.0,10,9,0,0,1485.0,297,23198.860973005307,4639.77219460106,seeded,False,minradius,645.3772194601061,2026101011,10,21,True,279.0,9.094947017729282e-13,6453.772194601061,candidate,1.3203314999991562
83.0,19,,6,1,1385.0,277,28242.424554100042,5648.48491082001,seeded,False,directional,567.1911469861545,2026101100,13,21,True,257.0,0.0,7373.48491082001,baseline,4.303960999997798
68.0,14,10,1,0,1460.0,292,27699.504113706083,5539.900822741218,seeded,False,directional,564.9154479031706,2026101100,13,21,True,276.0,9.094947017729282e-13,7343.900822741219,candidate,1.7938526999932947
68.0,14,,1,0,1415.0,283,25695.03508842692,5139.007017685383,seeded,False,directional,529.6928475142603,2026101101,13,21,True,264.0,9.094947017729282e-13,6886.007017685384,baseline,4.574498000001768
68.0,14,9,1,0,1350.0,270,22902.453459278804,4580.490691855762,seeded,False,directional,480.57620706582776,2026101101,13,21,True,249.0,-9.094947017729282e-13,6247.490691855761,candidate,1.9436627999966731
98.0,22,,6,1,900.0,180,24212.815340643116,4842.563068128622,seeded,False,directional,375.28519175803905,2026101102,16,13,True,164.0,2.7284841053187847e-12,6004.563068128625,baseline,7.306818700002623
101.0,23,8,7,1,985.0,197,23387.536062152383,4677.507212430474,seeded,False,directional,371.53170077690476,2026101102,16,13,True,181.0,1.8189894035458565e-12,5944.507212430476,candidate,2.3686172000016086
88.0,20,,6,1,1090.0,218,24861.39617326776,4972.279234653552,seeded,False,directional,453.51994533239656,2026101103,14,21,True,199.0,0.0,6349.279234653552,baseline,6.73091199999908
94.0,22,11,8,2,1380.0,276,22202.326642657692,4440.465328531539,seeded,False,directional,441.0332377522526,2026101103,14,21,True,260.0,-2.7284841053187847e-12,6174.465328531536,candidate,2.185441900001024
62.0,14,,4,0,1430.0,286,21419.70018460121,4283.940036920243,seeded,False,directional,604.7940036920241,2026101104,10,21,True,272.0,-1.8189894035458565e-12,6047.940036920241,baseline,4.031123699998716
65.0,15,8,5,2,1535.0,307,21448.199447069834,4289.639889413967,seeded,False,directional,617.4639889413967,2026101104,10,21,True,285.0,0.0,6174.639889413967,candidate,1.4479012000083458
113.0,27,,11,3,970.0,194,23853.429793876727,4770.685958775346,seeded,False,directional,377.167872423459,2026101105,16,15,True,181.0,-1.8189894035458565e-12,6034.685958775344,baseline,6.363099099995452
128.0,32,11,16,3,1225.0,245,24305.623003110297,4861.12460062206,seeded,False,directional,402.0077875388788,2026101105,16,18,True,218.0,9.094947017729282e-13,6432.124600622061,candidate,2.6017173000000184
93.0,21,,6,2,1200.0,240,27393.23584112021,5478.647168224044,seeded,False,directional,466.1098112149363,2026101106,15,21,True,220.0,0.0,6991.647168224044,baseline,4.7677947000047425
84.0,18,12,3,1,1405.0,281,26667.361948221565,5333.472389644314,seeded,False,directional,472.16482597628755,2026101106,15,21,True,260.0,-9.094947017729282e-13,7082.472389644313,candidate,2.0953640999941854
95.0,23,,10,2,1125.0,225,25271.183750658052,5054.236750131611,seeded,False,directional,498.47975001012395,2026101107,13,21,True,206.0,0.0,6480.236750131611,baseline,5.616158800010453
68.0,14,8,1,1,1200.0,240,23638.174404066063,4727.634880813214,seeded,False,directional,477.81806775486257,2026101107,13,21,True,216.0,-9.094947017729282e-13,6211.634880813213,candidate,1.934019399996032
70.0,14,,0,0,1060.0,212,23590.419381451207,4718.083876290244,seeded,False,directional,431.43456259216026,2026101108,14,21,True,192.0,0.0,6040.083876290244,baseline,5.231687300009071
85.0,19,10,5,1,1190.0,238,22908.33693509348,4581.667387018696,seeded,False,directional,433.76195621562096,2026101108,14,21,True,216.0,-2.7284841053187847e-12,6072.667387018693,candidate,2.7259425000083866
83.0,19,,6,1,1250.0,250,24663.62437460292,4932.724874920584,seeded,False,directional,499.90191345542956,2026101109,13,21,True,233.0,9.094947017729282e-13,6498.724874920585,baseline,4.89370400000189
68.0,14,8,1,0,1345.0,269,22999.284005244623,4599.856801048923,seeded,False,directional,481.75821546530176,2026101109,13,21,True,250.0,-9.094947017729282e-13,6262.8568010489225,candidate,1.8956847000081325
68.0,16,,6,2,1545.0,309,23823.143591375047,4764.628718275009,seeded,False,directional,666.7628718275008,2026101110,10,21,True,290.0,-9.094947017729282e-13,6667.628718275008,baseline,4.057474100001855
62.0,14,8,4,1,1585.0,317,22941.677814570827,4588.335562914164,seeded,False,directional,653.2335562914163,2026101110,10,21,True,297.0,-9.094947017729282e-13,6532.335562914163,candidate,1.1879924000095343
60.0,12,,0,0,1290.0,258,24639.196668813565,4927.839333762715,seeded,False,directional,542.9866111468929,2026101111,12,21,True,238.0,0.0,6515.839333762715,baseline,5.309172599998419
66.0,14,8,2,0,1410.0,282,21072.11236784362,4214.422473568724,seeded,False,directional,496.36853946406023,2026101111,12,21,True,266.0,-9.094947017729282e-13,5956.422473568723,candidate,1.4267792999889934
107.0,25,,9,1,720.0,144,20706.242479681026,4141.248495936205,seeded,False,omni,318.5155309960129,2026101200,16,17,True,128.0,1.8189894035458565e-12,5096.248495936206,baseline,9.026304600003641
98.0,22,5,6,0,530.0,106,13629.572937304856,2725.9145874609712,seeded,False,omni,215.80716171631067,2026101200,16,6,True,99.0,-4.547473508864641e-13,3452.914587460971,candidate,2.4996327999979258
71.0,15,,2,0,1280.0,256,21477.1230768877,4295.424615377538,seeded,False,omni,452.6480473367337,2026101201,13,21,True,238.0,0.0,5884.424615377538,baseline,5.1821870999992825
80.0,18,8,5,0,1180.0,236,20269.633043029502,4053.9266086059024,seeded,False,omni,425.686662200454,2026101201,13,21,True,220.0,0.0,5533.926608605902,candidate,1.7884387999947648
53.0,11,,1,0,1300.0,260,20104.158749712657,4020.8317499425325,seeded,False,omni,561.3831749942532,2026101202,10,21,True,240.0,0.0,5613.831749942532,baseline,7.44649990000471
56.0,12,4,2,0,1275.0,255,20215.704313992523,4043.1408627985047,seeded,False,omni,561.0140862798505,2026101202,10,21,True,236.0,0.0,5610.140862798505,candidate,1.516505200008396
63.0,13,,1,0,1120.0,224,18941.541416608343,3788.3082833216695,seeded,False,omni,431.3590236101393,2026101203,12,21,True,205.0,1.8189894035458565e-12,5176.308283321671,baseline,7.64244989999861
75.0,17,7,5,0,1200.0,240,18983.309690635382,3796.661938127077,seeded,False,omni,441.0551615105897,2026101203,12,21,True,221.0,-9.094947017729282e-13,5292.661938127077,candidate,1.7757241999934195
55.0,11,,0,0,1240.0,248,19220.50371600518,3844.100743201036,seeded,False,omni,487.82734029100334,2026101204,11,21,True,227.0,9.094947017729282e-13,5366.1007432010365,baseline,4.965598499999032
61.0,13,5,2,0,1285.0,257,19285.189853378834,3857.0379706757667,seeded,False,omni,494.82163369779704,2026101204,11,21,True,240.0,9.094947017729282e-13,5443.037970675768,candidate,1.5076509000064107
66.0,14,,2,0,1095.0,219,19123.001896436588,3824.600379287318,seeded,False,omni,432.13336494060985,2026101205,12,21,True,200.0,0.0,5185.600379287318,baseline,6.7051366000087
78.0,18,6,6,0,1165.0,233,19063.313814513043,3812.662762902608,seeded,False,omni,439.47189690855066,2026101205,12,21,True,218.0,0.0,5273.662762902608,candidate,1.7049578000005567
61.0,13,,2,0,1150.0,230,18987.083865048786,3797.416773009757,seeded,False,omni,474.583343000887,2026101206,11,21,True,212.0,0.0,5220.416773009757,baseline,7.4828543000039645
64.0,14,5,3,0,1210.0,242,19022.50095314552,3804.500190629104,seeded,False,omni,481.954562784464,2026101206,11,21,True,223.0,0.0,5301.500190629104,candidate,1.4119315999996616
90.0,20,,5,0,995.0,199,21969.66536521331,4393.933073042662,seeded,False,omni,377.39553820284414,2026101207,15,21,True,182.0,0.0,5660.933073042662,baseline,6.681412099991576
99.0,23,9,8,0,1080.0,216,21418.385966404945,4283.677193280988,seeded,False,omni,377.64514621873246,2026101207,15,21,True,202.0,-9.094947017729282e-13,5664.677193280987,candidate,2.459170800007996
58.0,12,,1,0,1140.0,228,19784.394114252038,3956.8788228504063,seeded,False,omni,487.53443844094613,2026101208,11,21,True,208.0,9.094947017729282e-13,5362.878822850407,baseline,7.678376199997729
61.0,13,6,2,0,1200.0,240,19803.974029896723,3960.7948059793443,seeded,False,omni,494.708618725395,2026101208,11,21,True,220.0,9.094947017729282e-13,5441.794805979345,candidate,1.6005901000025915
83.0,17,,1,0,500.0,100,14575.040779600957,2915.0081559201917,seeded,False,omni,224.50050974501198,2026101209,16,7,True,94.0,0.0,3592.0081559201917,baseline,8.249635599990143
86.0,18,4,2,0,545.0,109,12534.87966769798,2506.975933539596,seeded,False,omni,202.62349584622473,2026101209,16,7,True,104.0,-4.547473508864641e-13,3241.9759335395956,candidate,1.8143511999951443
66.0,14,,2,0,1205.0,241,21788.95943554282,4357.791887108564,seeded,False,omni,487.64932392571365,2026101210,12,21,True,223.0,0.0,5851.791887108564,baseline,7.233409499996924
60.0,12,6,0,0,1190.0,238,20668.24956747823,4133.649913495645,seeded,False,omni,466.9708261246371,2026101210,12,21,True,220.0,0.0,5603.649913495645,candidate,1.3881436999945436
101.0,23,,7,0,935.0,187,17527.247757176687,3505.4495514353366,seeded,False,omni,294.84059696470854,2026101211,16,14,True,176.0,0.0,4717.449551435337,baseline,9.663981199992122
89.0,19,9,3,0,850.0,170,18763.64441467846,3752.7288829356917,seeded,False,omni,302.8580551834807,2026101211,16,14,True,154.0,0.0,4845.728882935691,candidate,2.195378800010076
50.0,10,,0,0,1510.0,302,23556.49273574174,4711.298547148348,seeded,False,boundary,655.2298547148348,2026101300,10,21,True,281.0,0.0,6552.298547148348,baseline,2.99510499999451
56.0,12,9,2,0,1630.0,326,24236.338727267223,4847.267745453443,seeded,False,boundary,684.3267745453443,2026101300,10,21,True,310.0,0.0,6843.267745453443,candidate,1.413963099999819
69.0,15,,3,0,1455.0,291,23184.42141287157,4636.884282574314,seeded,False,boundary,535.9903568811927,2026101301,12,21,True,271.0,-9.094947017729282e-13,6431.884282574313,baseline,3.5242715000058524
69.0,15,11,3,0,1495.0,299,23846.23602731632,4769.2472054632635,seeded,False,boundary,551.1872671219386,2026101301,12,21,True,281.0,0.0,6614.2472054632635,candidate,1.7019301999971503
275.0,81,,65,1,1380.0,276,28490.39517183045,5698.079034366091,seeded,False,boundary,475.4424396478806,2026101302,16,18,True,254.0,-1.8189894035458565e-12,7607.079034366089,baseline,6.618290599988541
83.0,17,11,1,0,1430.0,286,24778.43308590516,4955.6866171810325,seeded,False,boundary,420.66791357381464,2026101302,16,20,True,262.0,1.8189894035458565e-12,6730.686617181034,candidate,2.11324260001129
60.0,12,,0,0,1405.0,281,26950.420069191045,5390.084013838211,seeded,False,boundary,592.8403344865176,2026101303,12,21,True,259.0,0.0,7114.084013838211,baseline,4.310452100005932
66.0,14,10,2,0,1575.0,315,23682.395745256035,4736.479149051206,seeded,False,boundary,555.8732624209339,2026101303,12,21,True,293.0,9.094947017729282e-13,6670.479149051207,candidate,1.9825464000023203
76.0,16,,2,0,1245.0,249,23622.570066739365,4724.514013347873,seeded,False,boundary,448.3938580962766,2026101304,14,21,True,232.0,-9.094947017729282e-13,6277.514013347872,baseline,4.980534800008172
85.0,19,13,5,0,1340.0,268,23120.8093709115,4624.161874182301,seeded,False,boundary,450.08299101302157,2026101304,14,21,True,252.0,9.094947017729282e-13,6301.161874182302,candidate,2.210019700010889
259.0,79,,68,1,1630.0,326,28726.210354062856,5745.242070812569,seeded,False,boundary,721.7492791647792,2026101305,11,21,True,305.0,1.8189894035458565e-12,7939.242070812571,baseline,5.306840899997042
385.0,121,8,110,1,1715.0,343,30026.924913362294,6005.384982672462,seeded,False,boundary,765.8531802429512,2026101305,11,21,True,319.0,1.8189894035458565e-12,8424.384982672464,candidate,1.7477940999960992
58.0,12,,1,0,1420.0,284,19593.643412254285,3918.728682450858,seeded,False,boundary,514.8844256773508,2026101306,11,21,True,267.0,9.094947017729282e-13,5663.728682450858,baseline,4.275347800008603
67.0,15,10,4,0,1465.0,293,18216.29324828324,3643.2586496566487,seeded,False,boundary,495.8416954233315,2026101306,11,21,True,279.0,-2.7284841053187847e-12,5454.258649656646,candidate,1.6011380999989342
205.0,59,,45,1,1340.0,268,27771.81176913227,5554.362353826457,seeded,False,boundary,524.8830252733184,2026101307,14,21,True,249.0,0.0,7348.362353826457,baseline,4.356175799999619
97.0,23,11,9,1,1525.0,305,24231.346547416517,4846.269309483306,seeded,False,boundary,482.3049506773787,2026101307,14,21,True,284.0,-3.637978807091713e-12,6752.269309483302,candidate,1.8347366999951191
63.0,13,,1,0,1620.0,324,23230.696930925405,4646.13938618508,seeded,False,boundary,552.3449488487566,2026101308,12,21,True,299.0,-9.094947017729282e-13,6628.139386185079,baseline,3.5019942999933846
72.0,16,7,4,0,1575.0,315,25266.38291583651,5053.276583167303,seeded,False,boundary,583.0230485972753,2026101308,12,21,True,296.0,0.0,6996.276583167303,candidate,1.1916262000013376
68.0,14,,1,0,1380.0,276,25317.147936685193,5063.429587337037,seeded,False,boundary,520.6484297951569,2026101309,13,21,True,257.0,1.8189894035458565e-12,6768.429587337039,baseline,3.674863699998241
74.0,16,10,3,0,1605.0,321,22874.03176288097,4574.8063525761945,seeded,False,boundary,504.292796352015,2026101309,13,21,True,302.0,0.0,6555.8063525761945,candidate,1.2973986999859335
63.0,13,,1,0,1690.0,338,25247.633303101426,5049.526660620287,seeded,False,boundary,592.8772217183572,2026101310,12,21,True,312.0,0.0,7114.526660620287,baseline,2.722531400009757
72.0,16,8,4,0,1715.0,343,22981.539402337683,4596.307880467538,seeded,False,boundary,558.6923233722946,2026101310,12,21,True,321.0,-2.7284841053187847e-12,6704.307880467535,candidate,1.086171100003412
250.0,76,,65,1,1670.0,334,28409.60843542774,5681.92168708555,seeded,False,boundary,719.1746988259591,2026101311,11,21,True,309.0,0.0,7910.92168708555,baseline,2.5351158999983454
64.0,14,8,3,0,1610.0,322,26295.525127090837,5259.105025418169,seeded,False,boundary,658.0095477652881,2026101311,11,21,True,305.0,0.0,7238.105025418169,candidate,1.097927199996775
235.0,71,,60,1,2040.0,408,33359.57784698606,6671.915569397212,seeded,False,outward,847.8105063088373,2026101400,11,21,True,379.0,-1.8189894035458565e-12,9325.91556939721,baseline,3.6045767000032356
376.0,118,4,107,1,2080.0,416,34269.380704896925,6853.876140979388,seeded,False,outward,881.2614673617635,2026101400,11,21,True,384.0,1.0913936421275139e-11,9693.876140979399,candidate,1.5299366999970516
243.0,73,,61,1,2145.0,429,32882.508199097145,6576.501639819428,seeded,False,outward,780.2918033182858,2026101401,12,21,True,399.0,1.8189894035458565e-12,9363.50163981943,baseline,5.588861299998825
408.0,128,4,116,2,2205.0,441,33351.67943496533,6670.335886993067,seeded,False,outward,808.0279905827553,2026101401,12,21,True,413.0,-3.637978807091713e-12,9696.335886993063,candidate,1.6639447000052314
65.0,13,,0,0,2210.0,442,32733.00697732093,6546.601395464185,seeded,False,outward,709.8154919587835,2026101402,13,21,True,406.0,0.0,9227.601395464186,baseline,4.867016300006071
65.0,13,5,0,0,2185.0,437,33120.08114934569,6624.016229869138,seeded,False,outward,713.5397099899338,2026101402,13,21,True,402.0,0.0,9276.01622986914,candidate,1.778533199991216
393.0,121,,106,2,2030.0,406,36343.39390137853,7268.678780275705,seeded,False,outward,671.4452520183803,2026101403,15,21,True,380.0,-1.8189894035458565e-12,10071.678780275704,baseline,6.759088299993891
399.0,123,10,108,1,2140.0,428,35084.13903357564,7016.827806715123,seeded,False,outward,663.3218537810086,2026101403,15,21,True,394.0,7.275957614183426e-12,9949.82780671513,candidate,6.186407200002577
73.0,15,,1,1,2080.0,416,31381.079439297704,6276.21588785954,seeded,False,outward,629.8725634185386,2026101404,14,21,True,389.0,0.0,8818.21588785954,baseline,4.9409989999985555
76.0,16,5,2,2,2145.0,429,32438.030520387332,6487.606104077466,seeded,False,outward,650.400436005533,2026101404,14,21,True,397.0,-3.637978807091713e-12,9105.606104077462,candidate,2.008894800004782
64.0,14,,3,1,2030.0,406,31305.75180366876,6261.150360733751,seeded,False,outward,794.195487339432,2026101405,11,21,True,381.0,1.8189894035458565e-12,8736.150360733753,baseline,4.23078520000854
67.0,15,5,4,1,2100.0,420,29739.244908938184,5947.848981787636,seeded,False,outward,773.3499074352399,2026101405,11,21,True,392.0,1.8189894035458565e-12,8506.848981787638,candidate,1.3843822000053478
50.0,10,,0,0,2105.0,421,28884.876820782596,5776.975364156521,seeded,False,outward,832.697536415652,2026101406,10,21,True,395.0,-1.8189894035458565e-12,8326.97536415652,baseline,3.596408999990672
50.0,10,4,0,0,2015.0,403,29307.275441501406,5861.455088300283,seeded,False,outward,829.9455088300285,2026101406,10,21,True,373.0,1.8189894035458565e-12,8299.455088300285,candidate,1.2609269999957178
247.0,73,,59,1,2190.0,438,33558.565235744485,6711.713047148899,seeded,False,outward,682.9795033677783,2026101407,14,21,True,413.0,-3.637978807091713e-12,9561.713047148896,baseline,5.331715699998313
73.0,15,4,1,1,1990.0,398,30748.787130998044,6149.757426199609,seeded,False,outward,613.1255304428294,2026101407,14,21,True,371.0,1.8189894035458565e-12,8583.75742619961,candidate,1.9662681000045268
50.0,10,,0,0,2155.0,431,28518.081121739197,5703.616224347839,seeded,False,outward,830.961622434784,2026101408,10,21,True,401.0,0.0,8309.61622434784,baseline,3.5821999000036158
50.0,10,7,0,0,2170.0,434,29171.204655852045,5834.24093117041,seeded,False,outward,845.7240931170411,2026101408,10,21,True,403.0,0.0,8457.24093117041,candidate,1.2096642999968026
53.0,11,,1,1,2005.0,401,30103.05219453908,6020.61043890782,seeded,False,outward,845.361043890782,2026101409,10,21,True,375.0,-1.8189894035458565e-12,8453.61043890782,baseline,3.112801399998716
59.0,13,4,3,1,2160.0,432,31137.45084427134,6227.490168854274,seeded,False,outward,884.9490168854275,2026101409,10,21,True,403.0,0.0,8849.490168854274,candidate,1.1003592000051867
189.0,55,,43,3,2110.0,422,34973.499272349094,6994.699854469818,seeded,False,outward,806.8916545391515,2026101410,12,21,True,389.0,0.0,9682.699854469818,baseline,4.389182400002028
447.0,141,2,129,4,2140.0,428,36259.59323336443,7251.918646672889,seeded,False,outward,852.8265538894078,2026101410,12,21,True,395.0,3.637978807091713e-12,10233.918646672893,candidate,1.2062698000081582
542.0,174,,164,3,2095.0,419,39860.903889463196,7972.180777892641,seeded,False,outward,1099.6180777892637,2026101411,10,21,True,387.0,-5.4569682106375694e-12,10996.180777892636,baseline,3.6799529999989318
377.0,119,5,109,2,2215.0,443,35263.40795151785,7052.68159030356,seeded,False,outward,1006.068159030356,2026101411,10,21,True,416.0,0.0,10060.68159030356,candidate,1.1437254000047687
